author_id,author,source,paper_count,total_citations,degree,pagerank,neighbors
A5070361566,Millicent Watt,openalex,1,11,2,0.00042065409961066413,2
A5001397076,Madeleine Maslin,openalex,1,11,2,0.00042065409961066413,2
A5006185099,Lei Zhu,openalex,1,25,2,0.00042065409961066413,2
A5054746075,Malin Song,openalex,1,25,2,0.00042065409961066413,2
A5072746383,Lianbiao Cui,openalex,1,25,2,0.00042065409961066413,2
A5049175048,Prashanth Kumar K.N.,openalex,1,2,4,0.00042065409961066413,4
A5042912095,Kavya T.P.,openalex,1,2,4,0.00042065409961066413,4
A5042685872,Amulya K.H.,openalex,1,2,4,0.00042065409961066413,4
A5074687624,S. Apoorva,openalex,1,2,4,0.00042065409961066413,4
A5078695304,Akanksha Prakash,openalex,1,2,4,0.00042065409961066413,4
A5077922676,Grit Denker,openalex,1,6,4,0.00042065409961066413,4
A5007525901,Daniel Elenius,openalex,1,6,4,0.00042065409961066413,4
A5110075250,Wesley S. Moore,openalex,1,6,4,0.00042065409961066413,4
A5048023840,Chuanli Zhuang,openalex,1,3,4,0.00042065409961066413,4
A5011238483,Xiaoshuan Zhang,openalex,1,3,4,0.00042065409961066413,4
A5100701220,Wang Feng,openalex,1,3,4,0.00042065409961066413,4
A5081189955,Marina Massei,openalex,1,12,1,0.00042065409961066413,1
A5021053658,Francesco Longo,openalex,1,12,1,0.00042065409961066413,1
A5100412699,Xiaojun Liu,openalex,1,3,1,0.00042065409961066413,1
A5102018735,Ping Zhao,openalex,1,3,1,0.00042065409961066413,1
A5101980879,MA Xiao-xia,openalex,1,1,2,0.00042065409961066413,2
A5101417168,Xu Zhao,openalex,1,1,2,0.00042065409961066413,2
A5102400405,Feng Xiang,openalex,1,1,2,0.00042065409961066413,2
A5082494934,Shanying Lu,openalex,1,0,1,0.00042065409961066413,1
A5045556173,Jianna Zhao,openalex,1,0,1,0.00042065409961066413,1
A5081563886,Norman Sadeh,openalex,1,32,2,0.00042065409961066413,2
A5042852488,Wolfgang Ketter,openalex,1,32,2,0.00042065409961066413,2
A5006184736,John Collins,openalex,1,32,2,0.00042065409961066413,2
A5017431103,Yuming Song,openalex,1,14,1,0.00042065409961066413,1
A5103659530,Wang Ya-qin,openalex,1,14,1,0.00042065409961066413,1
A5080738591,Xindong Wu,openalex,1,23,4,0.00042065409961066413,4
A5100371517,Peipei Li,openalex,1,23,4,0.00042065409961066413,4
A5051857716,Yuhong Zhang,openalex,1,23,4,0.00042065409961066413,4
A5064347324,Xuegang Hu,openalex,1,23,4,0.00042065409961066413,4
A5113052141,Qun Zhu,openalex,1,23,4,0.00042065409961066413,4
A5108218327,Youyi Jiang,openalex,1,0,1,0.00042065409961066413,1
A5046691301,Tijun Fan,openalex,1,0,1,0.00042065409961066413,1
A5048906778,Cheng Tan,openalex,1,3,4,0.00042065409961066413,4
A5063108118,Zetian Fu,openalex,1,3,4,0.00042065409961066413,4
A5049390950,Elie Abi-Lahoud,openalex,1,6,4,0.00042065409961066413,4
A5101756702,Xu Zhao,openalex,1,0,2,0.00042065409961066413,2
A5008024787,J. J. Dickstein,openalex,1,4,2,0.00042065409961066413,2
A5001848258,M. Anjanappa,openalex,1,4,2,0.00042065409961066413,2
A5047956120,Jan Olhager,openalex,1,80,1,0.00042065409961066413,1
A5086333111,Jens Bengtsson,openalex,1,80,1,0.00042065409961066413,1
A5076334417,MaryAnne Atkinson,openalex,1,14,1,0.00042065409961066413,1
A5061904626,Elizabeth Tran,openalex,1,14,1,0.00042065409961066413,1
A5053400032,Muhibul Haque Bhuyan,openalex,1,12,1,0.00042065409961066413,1
A5049776320,Surajit Borah,openalex,1,12,1,0.00042065409961066413,1
A5053125489,M. Talat Birgönül,openalex,1,67,1,0.00042065409961066413,1
A5050565610,İrem Dikmen,openalex,1,67,1,0.00042065409961066413,1
A5011710049,José Paulo Alves Fusco,openalex,1,5,2,0.00042065409961066413,2
A5013934612,Oduvaldo Vendrametto,openalex,1,5,2,0.00042065409961066413,2
A5021730051,Mário Mollo Neto,openalex,1,5,2,0.00042065409961066413,2
A5040871960,Li-Chiu Chi,openalex,1,36,1,0.00042065409961066413,1
A5041392530,Tong B. Tang,openalex,1,36,1,0.00042065409961066413,1
A5113549889,Linyan Sun,openalex,1,4,1,0.00042065409961066413,1
A5055670944,Yanhai Li,openalex,1,4,1,0.00042065409961066413,1
A5086516852,Vishnuprasad Nagadevara,openalex,1,9,1,0.00042065409961066413,1
A5101937651,Amitesh Kumar,openalex,1,9,1,0.00042065409961066413,1
A5073335591,Rujirek Boosarawongse,openalex,1,102,1,0.00042065409961066413,1
A5085506873,Henry C. Co,openalex,1,102,1,0.00042065409961066413,1
A5027767234,Zhuozheng Wu,openalex,1,0,2,0.00042065409961066413,2
A5110491964,Jianna Zhao,openalex,1,0,2,0.00042065409961066413,2
A5001097432,Qinghua Wu,openalex,1,0,1,0.00042065409961066413,1
A5077563979,Jingxian Wang,openalex,1,0,1,0.00042065409961066413,1
A5025298762,Luís Puigjaner,openalex,1,27,2,0.00042065409961066413,2
A5006815808,Gintaras V. Reklaitis,openalex,1,27,2,0.00042065409961066413,2
A5111927946,Ta‐Hui Yang,openalex,1,4,4,0.00042065409961066413,4
A5055856659,W. T. Lee,openalex,1,4,4,0.00042065409961066413,4
A5111914261,Gilbert Y.P. Lin,openalex,1,4,4,0.00042065409961066413,4
A5015633372,Amy J.C. Trappey,openalex,1,4,4,0.00042065409961066413,4
A5020975783,Charles V. Trappey,openalex,1,4,4,0.00042065409961066413,4
A5102503184,Jin Han,openalex,1,0,1,0.00042065409961066413,1
A5074782669,Lei Ming Yan,openalex,1,0,1,0.00042065409961066413,1
A5076277216,Jesús Biscarri,openalex,1,83,4,0.00042065409961066413,4
A5036396933,Félix Biscarri,openalex,1,83,4,0.00042065409961066413,4
A5022517287,Íñigo Monedero,openalex,1,83,4,0.00042065409961066413,4
A5079615454,Carlos León,openalex,1,83,4,0.00042065409961066413,4
A5077409356,Juan Ignacio Guerrero,openalex,1,83,4,0.00042065409961066413,4
A5013519745,A. Kannammal,openalex,1,7,1,0.00042065409961066413,1
A5061040844,N. Ayyanathan,openalex,1,7,1,0.00042065409961066413,1
SCO_azad_n,"Azad, N.",scopus_fallback,1,0,1,0.00042065409961066413,1
SCO_sharafee_s,"Sharafee, S.",scopus_fallback,1,0,1,0.00042065409961066413,1
A5038110336,Ning Lin,openalex,1,0,1,0.00042065409961066413,1
A5111451361,Bjorn Jager,openalex,1,0,1,0.00042065409961066413,1
A5100656693,Liu Dan,openalex,1,1,1,0.00042065409961066413,1
A5087851038,Xiulian Hu,openalex,1,1,1,0.00042065409961066413,1
A5051591565,Füsun Ülengin,openalex,1,97,2,0.00042065409961066413,2
A5083148968,Özgür Kabak,openalex,1,97,2,0.00042065409961066413,2
A5002264595,Şule Önsel Ekici,openalex,1,97,2,0.00042065409961066413,2
A5044278220,Faiza Allah Bukhsh,openalex,1,8,1,0.00042065409961066413,1
A5074992278,Hans Weigand,openalex,1,8,1,0.00042065409961066413,1
A5010418588,Wei Deng Solvang,openalex,1,3,1,0.00042065409961066413,1
A5014746774,Aslı Aksoy,openalex,1,139,1,0.00042065409961066413,1
A5082064809,José M. Laínez‐Aguirre,openalex,1,27,2,0.00042065409961066413,2
A5103723382,Yu Ming Song,openalex,1,1,1,0.00042065409961066413,1
A5113612795,Ya Qin Wang,openalex,1,1,1,0.00042065409961066413,1
A5034309523,Michael J. Toth,openalex,1,12,2,0.00042065409961066413,2
A5015080637,Wolfgang Raabe,openalex,1,12,2,0.00042065409961066413,2
A5044973223,Felix Bockholt,openalex,1,12,2,0.00042065409961066413,2
A5087793831,Claudio Campana,openalex,1,1,2,0.00042065409961066413,2
A5029753868,L. T. Manzione,openalex,1,1,2,0.00042065409961066413,2
A5113981655,Devdas Shetty,openalex,1,1,2,0.00042065409961066413,2
A5015038405,Nursel Öztürk,openalex,1,139,1,0.00042065409961066413,1
A5100460917,Hui Wang,openalex,1,7,4,0.00042065409961066413,4
A5111610409,Bjørn Solvang,openalex,1,3,1,0.00042065409961066413,1
A5101965760,Hui He,openalex,1,7,4,0.00042065409961066413,4
A5033995581,Gang Xiang,openalex,1,7,4,0.00042065409961066413,4
A5100403917,Hua Wang,openalex,1,7,4,0.00042065409961066413,4
A5066990860,XianYu Li,openalex,1,7,4,0.00042065409961066413,4
A5102768385,Lin Ma,openalex,1,2,1,0.00042065409961066413,1
A5097378565,Pang Yuhong,openalex,1,2,1,0.00042065409961066413,1
A5064707096,Q Liu,openalex,1,0,1,0.00042065409961066413,1
A5101695776,Jie Dong,openalex,1,0,1,0.00042065409961066413,1
A5102117443,Lishu Fan,openalex,1,0,1,0.00042065409961066413,1
A5054321979,Dongqing Pan,openalex,1,0,1,0.00042065409961066413,1
A5019678199,Bhagyashree Mohanta,openalex,1,1,2,0.00042065409961066413,2
A5004516624,Guoshuang Tian,openalex,1,33,1,0.00042065409961066413,1
A5020800750,Arsenii Vilkov,openalex,1,33,1,0.00042065409961066413,1
A5022381042,Yul Yunazwin Nazaruddin,openalex,1,8,2,0.00042065409961066413,2
A5022947458,Saqib Ali,openalex,1,2,2,0.00042065409961066413,2
A5006916212,Raiya Al-Busaidi,openalex,1,2,2,0.00042065409961066413,2
A5050345555,Lamees Al-Alawi,openalex,1,2,2,0.00042065409961066413,2
A5102448696,Yizhe Fan,openalex,1,3,1,0.00042065409961066413,1
A5100651614,Wei Shi,openalex,1,3,1,0.00042065409961066413,1
A5041306508,K. V. Lakshmy,openalex,1,17,1,0.00042065409961066413,1
A5013426849,P S Sangeerth,openalex,1,17,1,0.00042065409961066413,1
A5008264719,Qinwen Shi,openalex,1,8,2,0.00042065409961066413,2
A5063443326,Keran Be,openalex,1,8,2,0.00042065409961066413,2
A5077398415,Jan Frick,openalex,1,1,1,0.00042065409961066413,1
A5031618633,Hua Zheng,openalex,1,8,2,0.00042065409961066413,2
A5031033819,Die Fu,openalex,1,10,2,0.00042065409961066413,2
A5066316046,Guokai Zheng,openalex,1,10,2,0.00042065409961066413,2
A5061487377,Haohua Qing,openalex,1,10,2,0.00042065409961066413,2
A5036659465,Shuvo Roy Chowdhury,openalex,1,34,1,0.00042065409961066413,1
A5007096557,Deepankar Sinha,openalex,1,34,1,0.00042065409961066413,1
A5063072628,Isti Surjandari,openalex,1,0,2,0.00042065409961066413,2
A5085129193,Zulkarnain Zulkarnain,openalex,1,0,2,0.00042065409961066413,2
A5004256313,Aries Agus Budi Hartanto,openalex,1,0,2,0.00042065409961066413,2
A5039217360,Lei Jin,openalex,1,15,4,0.00042065409961066413,4
A5065181330,Bingying Dai,openalex,1,15,4,0.00042065409961066413,4
A5062414195,Chundong Zou,openalex,1,15,4,0.00042065409961066413,4
A5100428970,Xiaojuan Wang,openalex,1,15,4,0.00042065409961066413,4
A5026194364,Steven Bandong,openalex,1,8,2,0.00042065409961066413,2
A5008129692,Endra Joelianto,openalex,1,8,2,0.00042065409961066413,2
A5052468815,Huy A. Nguyen,openalex,1,2,4,0.00042065409961066413,4
A5104636586,Jin Hu,openalex,1,1,1,0.00042065409961066413,1
A5064989784,Christopher Matt,openalex,1,5,1,0.00042065409961066413,1
A5058627245,Michael P. Lux,openalex,1,5,1,0.00042065409961066413,1
A5088698434,Sukun Liu,openalex,1,34,1,0.00042065409961066413,1
A5037678726,Xiaheng Zhang,openalex,1,34,1,0.00042065409961066413,1
SCO_semegn_a_m,"Semegn, A.M.",scopus_fallback,1,5,1,0.00042065409961066413,1
SCO_abebe_t_m,"Abebe, T.M.",scopus_fallback,1,5,1,0.00042065409961066413,1
A5023919401,H. Chandanie,openalex,1,11,1,0.00042065409961066413,1
A5020303196,H.D. Weerakoon,openalex,1,11,1,0.00042065409961066413,1
A5056526187,Manoj Kumar Tiwari,openalex,1,3,2,0.00042065409961066413,2
A5090149073,Bhaskar Bhowmick,openalex,1,3,2,0.00042065409961066413,2
A5028122621,Rosalin Sahoo,openalex,1,3,2,0.00042065409961066413,2
A5065925589,Emel Aktaş,openalex,1,1,2,0.00042065409961066413,2
A5023269713,Sivanilza Teixeira Machado,openalex,1,1,2,0.00042065409961066413,2
A5002640833,João Gilberto Mendes dos Reis,openalex,1,1,2,0.00042065409961066413,2
A5056105323,Hanna Kucherova,openalex,1,0,2,0.00042065409961066413,2
A5027373123,Valentyna Bobrovnyk,openalex,1,0,2,0.00042065409961066413,2
A5050718496,Oksana Mykoliuk,openalex,1,0,2,0.00042065409961066413,2
A5014466153,Feras A. Batarseh,openalex,1,20,4,0.00042065409961066413,4
A5086478762,Laura E. Beane Freeman,openalex,1,20,4,0.00042065409961066413,4
A5089839979,Munisamy Gopinath,openalex,1,20,4,0.00042065409961066413,4
A5044708260,Flora Haberkorn,openalex,1,20,4,0.00042065409961066413,4
A5060556967,Anderson Monken,openalex,1,20,4,0.00042065409961066413,4
A5008372523,Li Han,openalex,1,1,1,0.00042065409961066413,1
A5049069235,Mingshu He,openalex,1,15,4,0.00042065409961066413,4
A5080403494,Xunbing Shen,openalex,1,3,2,0.00042065409961066413,2
A5049947880,Lanxin Sun,openalex,1,3,2,0.00042065409961066413,2
A5060860371,JunBo Dai,openalex,1,3,2,0.00042065409961066413,2
A5030391483,Ebru Surucu-Balci,openalex,1,136,1,0.00042065409961066413,1
A5004454682,Gökçay Balcı,openalex,1,136,1,0.00042065409961066413,1
A5102876876,Xiaodong Qiu,openalex,1,10,1,0.00042065409961066413,1
A5030661748,Yi Lei,openalex,1,10,1,0.00042065409961066413,1
A5039111934,Ellen L. van Bergen,openalex,1,2,2,0.00042065409961066413,2
A5080795343,W. Langenkamp,openalex,1,2,2,0.00042065409961066413,2
A5046941426,Dion T. Oosterman,openalex,1,2,2,0.00042065409961066413,2
A5009404792,Ying Fan,openalex,1,0,1,0.00042065409961066413,1
A5082663197,Jinping Zhang,openalex,1,0,1,0.00042065409961066413,1
A5067448918,Yarema Oleg,openalex,1,11,4,0.00042065409961066413,4
A5018583586,Hnatyuk Rostyslav,openalex,1,11,4,0.00042065409961066413,4
A5007610011,Kateryna Tretiak,openalex,1,11,4,0.00042065409961066413,4
A5012550650,Віталія Демченко,openalex,1,11,4,0.00042065409961066413,4
A5062272908,Валерія Миколаївна Слатвінська,openalex,1,11,4,0.00042065409961066413,4
A5089317021,Nicholas O’Regan,openalex,1,53,1,0.00042065409961066413,1
A5056317861,John Loonam,openalex,1,53,1,0.00042065409961066413,1
A5065739349,Yixue Zhu,openalex,1,1,1,0.00042065409961066413,1
A5004016780,Boyue Chai,openalex,1,1,1,0.00042065409961066413,1
A5008933435,Rabindra K. Barik,openalex,1,4,4,0.00042065409961066413,4
A5023202516,Lalbihari Barik,openalex,1,4,4,0.00042065409961066413,4
A5059556402,Swati Samantaray,openalex,1,4,4,0.00042065409961066413,4
A5080284319,Sudhansu Shekhar Patra,openalex,1,4,4,0.00042065409961066413,4
A5080457161,Pratyusa Mukherjee,openalex,1,4,4,0.00042065409961066413,4
A5070928751,Heongu Lee,openalex,2,34,2,0.00042065409961066413,1
A5036589099,Changhak Yeon,openalex,2,34,2,0.00042065409961066413,1
A5035151045,Yen-Hui Kuo,openalex,1,2,1,0.00042065409961066413,1
A5038887209,Tamara Shcherbina,openalex,1,10,4,0.00042065409961066413,4
A5008559767,Cédric Hébert,openalex,1,15,4,0.00042065409961066413,4
A5074900606,Michele Bezzi,openalex,1,15,4,0.00042065409961066413,4
A5075830877,Ernesto Damiani,openalex,1,15,4,0.00042065409961066413,4
A5052021169,Valerio Bellandi,openalex,1,15,4,0.00042065409961066413,4
A5058453558,Claudio A. Ardagna,openalex,1,15,4,0.00042065409961066413,4
A5037338257,Sihyun Kim,openalex,1,18,2,0.00042065409961066413,2
A5100856948,Hyung-Sik Nam,openalex,1,18,2,0.00042065409961066413,2
A5035037589,Penn Collins Awah,openalex,1,18,2,0.00042065409961066413,2
A5112699207,Yuri Truntsevsky,openalex,1,10,4,0.00042065409961066413,4
A5047707260,Natalia V. Levoshich,openalex,1,10,4,0.00042065409961066413,4
A5046991885,Tatyana Sakulyeva,openalex,1,10,4,0.00042065409961066413,4
A5061911758,Shu-Ching Chou,openalex,1,2,1,0.00042065409961066413,1
A5010796183,Anna Mikhaylova,openalex,1,10,4,0.00042065409961066413,4
A5033352461,Mojgan Jadidi,openalex,1,66,2,0.00042065409961066413,2
A5087336116,Costas Armenakis,openalex,1,66,2,0.00042065409961066413,2
A5110539126,Xuyang Han,openalex,1,66,2,0.00042065409961066413,2
A5056545630,Prasong Praneetpolgrang,openalex,1,11,1,0.00042065409961066413,1
A5022961770,Chaiporn Thoppae,openalex,1,11,1,0.00042065409961066413,1
A5022069830,André Ludwig,openalex,1,23,1,0.00042065409961066413,1
A5027107644,Iurii Konovalenko,openalex,1,23,1,0.00042065409961066413,1
A5070385729,Miquel Oliver,openalex,1,24,1,0.00042065409961066413,1
A5011711855,Fabio Della Valle,openalex,1,24,1,0.00042065409961066413,1
A5100635556,Nguyễn Thanh Bình,openalex,1,2,4,0.00042065409961066413,4
A5085671219,Pham Ngoc Linh,openalex,1,2,4,0.00042065409961066413,4
A5100368211,Na Li,openalex,1,51,1,0.00042065409961066413,1
A5083510970,Hualing Lin,openalex,1,39,2,0.00042065409961066413,2
A5070850098,M. TRIPOLI,openalex,1,19,1,0.00042065409961066413,1
A5002236460,Adnène Guabtni,openalex,1,9,4,0.00042065409961066413,4
A5043470959,Shiping Chen,openalex,1,9,4,0.00042065409961066413,4
A5031067748,Hugo O’Connor,openalex,1,9,4,0.00042065409961066413,4
A5004692644,Mark Staples,openalex,1,9,4,0.00042065409961066413,4
A5075900594,Qinghua Lu,openalex,1,9,4,0.00042065409961066413,4
A5072269306,Zipei Li,openalex,1,333,1,0.00042065409961066413,1
A5100434504,Zhiyong Liu,openalex,1,333,1,0.00042065409961066413,1
A5032707356,Julián David Zuluaga Torres,openalex,1,13,1,0.00042065409961066413,1
A5036513061,Gustavo Guarín Duque,openalex,1,13,1,0.00042065409961066413,1
A5045538617,Bruno Peeters,openalex,1,25,2,0.00042065409961066413,2
A5101474247,David Martens,openalex,1,25,2,0.00042065409961066413,2
A5018082478,Jellis Vanhoeyveld,openalex,1,25,2,0.00042065409961066413,2
A5074614479,Jaime Echávarri,openalex,1,101,2,0.00042065409961066413,2
A5103093306,Christopher Foster,openalex,1,101,2,0.00042065409961066413,2
A5005468651,Shamel Azmeh,openalex,1,101,2,0.00042065409961066413,2
A5016964202,A. Savchenko,openalex,1,0,1,0.00042065409961066413,1
A5027843310,Polina Demochkina,openalex,1,0,1,0.00042065409961066413,1
A5098710238,Mugalula Christabel,openalex,1,3,1,0.00042065409961066413,1
A5098715266,Kugonza Julius,openalex,1,3,1,0.00042065409961066413,1
A5044254880,Thomas Cantens,openalex,1,14,1,0.00042065409961066413,1
A5098710224,Kunio Mikuriya,openalex,1,14,1,0.00042065409961066413,1
A5020980605,Mark N. Aleksandrov,openalex,1,17,2,0.00042065409961066413,2
A5005572097,J. SCHMIDHUBER,openalex,1,19,1,0.00042065409961066413,1
A5110638566,Qiubi Sun,openalex,1,39,2,0.00042065409961066413,2
A5086404434,Nguyễn Linh Giang,openalex,1,2,4,0.00042065409961066413,4
A5082215134,Sheng-Qun Chen,openalex,1,39,2,0.00042065409961066413,2
A5020706744,Guo Li,openalex,1,51,1,0.00042065409961066413,1
A5101598870,Hong Li,openalex,1,1,2,0.00042065409961066413,2
A5101929051,Xing Fu,openalex,1,1,2,0.00042065409961066413,2
A5100335705,Yali Wang,openalex,1,1,2,0.00042065409961066413,2
A5004058509,YiChian Chen,openalex,1,92,2,0.00042065409961066413,2
A5066202694,Hueimin Louis Luo,openalex,1,92,2,0.00042065409961066413,2
A5019499930,Shuchih Ernest Chang,openalex,1,92,2,0.00042065409961066413,2
A5074188472,Kirill Ivkushkin,openalex,1,2,4,0.00042065409961066413,4
A5048277262,Hjalmar Turesson,openalex,1,2,4,0.00042065409961066413,4
A5074842250,Andrei Tara,openalex,1,2,4,0.00042065409961066413,4
A5035070413,Evangelos Pournaras,openalex,1,2,4,0.00042065409961066413,4
A5003385267,Alex Butean,openalex,1,2,4,0.00042065409961066413,4
A5024269252,Hele-Mai Haav,openalex,1,6,1,0.00042065409961066413,1
A5110873466,Margarita Spichakova,openalex,1,6,1,0.00042065409961066413,1
A5039774549,Serafim Bakalis,openalex,1,9,1,0.00042065409961066413,1
A5005647074,Christos Emmanouilidis,openalex,1,9,1,0.00042065409961066413,1
A5073598894,Carlos Regalao Noriega,openalex,1,3,1,0.00042065409961066413,1
A5008308546,Jania Astrid Saucedo-Martínez,openalex,1,3,1,0.00042065409961066413,1
A5071510188,Ariadna Aleksandrova,openalex,1,7,1,0.00042065409961066413,1
A5008087030,Alexey V. Bataev,openalex,1,7,1,0.00042065409961066413,1
A5079525306,Yova Ruldeviyani,openalex,1,6,2,0.00042065409961066413,2
A5039198660,Achmad Nizar Hidayanto,openalex,1,6,2,0.00042065409961066413,2
A5053556998,Canrakerta,openalex,1,6,2,0.00042065409961066413,2
A5049559947,Victor A. Vasiliev,openalex,1,17,2,0.00042065409961066413,2
A5013844826,Svetlana V. Aleksandrova,openalex,1,17,2,0.00042065409961066413,2
A5038915241,Ron S. Kenett,openalex,1,246,1,0.00042065409961066413,1
A5076292195,Avigdor Zonnenshain,openalex,1,246,1,0.00042065409961066413,1
A5000988426,Yulia Kostyuchenko,openalex,1,2,1,0.00042065409961066413,1
A5014590087,Satya Shah,openalex,1,5,1,0.00042065409961066413,1
A5052264803,Sarath Menon,openalex,1,5,1,0.00042065409961066413,1
A5045236917,Layth C. Alwan,openalex,1,49,2,0.00042065409961066413,2
A5054020753,Ting Wang,openalex,1,49,2,0.00042065409961066413,2
A5101799208,Ye Shi,openalex,1,49,2,0.00042065409961066413,2
A5073660658,Younes Boumaaz,openalex,1,1,1,0.00042065409961066413,1
A5004577821,Mohamed Anouche,openalex,1,1,1,0.00042065409961066413,1
A5029625330,Chafik Bensfia,openalex,1,9,1,0.00042065409961066413,1
A5031481702,Ahmed Bouklata,openalex,1,9,1,0.00042065409961066413,1
A5112882827,C. Grose,openalex,1,6,2,0.00042065409961066413,2
A5074947617,Mohammed Othman,openalex,1,6,2,0.00042065409961066413,2
A5006413584,Fredrik Högberg,openalex,1,6,2,0.00042065409961066413,2
A5083393226,E. S. Smolina,openalex,1,7,1,0.00042065409961066413,1
A5042796682,Ksenia Sergeevna Pavlova,openalex,1,7,1,0.00042065409961066413,1
A5086091747,Xu Xiao,openalex,1,22,2,0.00042065409961066413,2
A5032337703,Yan Mei-ji,openalex,1,22,2,0.00042065409961066413,2
A5066801749,Zhichao Deng,openalex,1,22,2,0.00042065409961066413,2
A5083577169,Biljana Stošić,openalex,1,4,1,0.00042065409961066413,1
A5058351449,Sanja Dalton,openalex,1,4,1,0.00042065409961066413,1
A5048865769,Christian Janiesch,openalex,1,8,1,0.00042065409961066413,1
A5030403062,Lukas-Valentin Herm,openalex,1,8,1,0.00042065409961066413,1
A5029410939,Tran Ngoc Thang,openalex,1,2,4,0.00042065409961066413,4
A5052377100,Qingshan Jiang,openalex,1,2,1,0.00042065409961066413,1
A5085432253,Marcel Matthess,openalex,1,199,1,0.00042065409961066413,1
A5071164909,Stefanie Kunkel,openalex,1,199,1,0.00042065409961066413,1
A5083583213,Micheal Saleab,openalex,1,31,9,0.00042065409961066413,9
A5022038523,Windo Hutabarat,openalex,1,21,4,0.00042065409961066413,4
A5083659557,Divya Tiwari,openalex,1,21,4,0.00042065409961066413,4
A5066657755,Ashutosh Tiwari,openalex,1,21,4,0.00042065409961066413,4
A5090907966,Christopher Turner,openalex,1,21,4,0.00042065409961066413,4
A5013270624,Neha Prajapat,openalex,1,21,4,0.00042065409961066413,4
A5068974771,Stephan Myschik,openalex,1,31,9,0.00042065409961066413,9
A5077586145,Florian Holzapfel,openalex,1,31,9,0.00042065409961066413,9
A5036200511,Markus Hochstrasser,openalex,1,31,9,0.00042065409961066413,9
A5019632871,Daniel Dollinger,openalex,1,31,9,0.00042065409961066413,9
A5102762373,Pranav Nagarajan,openalex,1,31,9,0.00042065409961066413,9
A5113760335,Yi Lai,openalex,1,31,9,0.00042065409961066413,9
A5031947312,Mohamed-Iliasse Mahraz,openalex,1,21,2,0.00042065409961066413,2
A5063145125,Kevin Schmiechen,openalex,1,31,9,0.00042065409961066413,9
A5059473799,Shanza Ali Zafar,openalex,1,31,9,0.00042065409961066413,9
A5018065109,K. V. Dmitriev,openalex,1,31,9,0.00042065409961066413,9
A5003003228,Piyush Lund,openalex,1,20,4,0.00042065409961066413,4
A5091690316,Chirag Rohra,openalex,1,20,4,0.00042065409961066413,4
A5037226832,Puja Mahtani,openalex,1,20,4,0.00042065409961066413,4
A5056289017,Yogita Jethani,openalex,1,20,4,0.00042065409961066413,4
A5002995667,Pallavi Saindane,openalex,1,20,4,0.00042065409961066413,4
A5078040310,Abdelaziz Berrado,openalex,1,21,2,0.00042065409961066413,2
A5017704832,Loubna Benabbou,openalex,1,21,2,0.00042065409961066413,2
A5035836505,Kenn Steger-Jensen,openalex,1,1,1,0.00042065409961066413,1
A5045594711,M. Subbacharya,openalex,1,4,2,0.00042065409961066413,2
A5047022319,Chathumi Kavirathna,openalex,2,0,2,0.00042065409961066413,1
A5056806910,Thomas Schlechter,openalex,1,1,1,0.00042065409961066413,1
A5092581828,Hamid Ech Cheikh,openalex,1,5,2,0.00042065409961066413,2
A5075497181,Fatima Ouzayd,openalex,1,5,2,0.00042065409961066413,2
A5020699229,Alissar Nasser,openalex,1,5,2,0.00042065409961066413,2
A5059547419,Saltanat Mamyrova,openalex,1,0,4,0.00042065409961066413,4
A5016617052,Gulnar A. Alibayeva,openalex,1,0,4,0.00042065409961066413,4
A5117511003,Nieves Endrina,openalex,1,1,2,0.00042065409961066413,2
A5012798908,Juan Ignacio Alcaide,openalex,1,1,2,0.00042065409961066413,2
A5076780752,Emilio Rodríguez,openalex,1,1,2,0.00042065409961066413,2
A5119042434,Erwin Duadja Betha Sasana,openalex,1,0,2,0.00042065409961066413,2
A5008798505,Daniel Siahaan,openalex,1,0,2,0.00042065409961066413,2
A5055527258,Diana Purwitasari,openalex,1,0,2,0.00042065409961066413,2
A5118792245,Chandrakant Bhange,openalex,1,0,1,0.00042065409961066413,1
A5109501540,Suyog Nikam,openalex,1,0,1,0.00042065409961066413,1
A5117640332,Javad Vasheghani Farahani,openalex,1,1,1,0.00042065409961066413,1
A5076497813,Kultay Adilova,openalex,1,0,4,0.00042065409961066413,4
A5055623297,Yinsong Li,openalex,1,0,4,0.00042065409961066413,4
A5110683097,Ainur Kussainova,openalex,1,0,4,0.00042065409961066413,4
A5041798350,Л.Н. Сафиуллин,openalex,1,0,1,0.00042065409961066413,1
A5107189846,A. V. Severilov,openalex,1,0,1,0.00042065409961066413,1
A5005555263,Ahmed M. Abdelmagid,openalex,1,0,4,0.00042065409961066413,4
A5018748035,Farshid Javadnejad,openalex,1,0,4,0.00042065409961066413,4
A5015365139,Michael K. McShane,openalex,1,0,4,0.00042065409961066413,4
A5061985506,Rafael Dı́az,openalex,1,0,4,0.00042065409961066413,4
A5112831804,C. Ariel Pinto,openalex,1,0,4,0.00042065409961066413,4
A5086673622,Mirza Berković,openalex,1,0,2,0.00042065409961066413,2
A5041780960,Lejla Nikšić,openalex,1,0,2,0.00042065409961066413,2
A5039664530,Edvin Šimić,openalex,1,0,2,0.00042065409961066413,2
A5123212869,Lei Zhang,openalex,1,0,1,0.00042065409961066413,1
A5103163998,Yongyi Wu,openalex,1,0,1,0.00042065409961066413,1
A5101610998,Weimin Huang,openalex,1,3,1,0.00042065409961066413,1
A5105397020,Xiaomei Zou,openalex,1,0,1,0.00042065409961066413,1
