source_id,target_id,source,target,weight
A5093752570,A5064307246,Christos Tsislianis,Konstantinos Votis,1
A5093752570,A5087452615,Christos Tsislianis,Dimitrios Tzovaras,1
A5000323469,A5064307246,Dimosthenis Ioannidis,Konstantinos Votis,1
A5000323469,A5087452615,Dimosthenis Ioannidis,Dimitrios Tzovaras,1
A5064307246,A5087452615,Konstantinos Votis,Dimitrios Tzovaras,1
A5043206841,A5011631965,Kacoutchy Jean Ayikpa,Pierre Gouton,1
A5043206841,A5075035401,Kacoutchy Jean Ayikpa,Abou Bakary Ballo,1
A5043206841,A5113984839,Kacoutchy Jean Ayikpa,Diarra Mamadou,1
A5011631965,A5075035401,Pierre Gouton,Abou Bakary Ballo,1
A5011631965,A5113984839,Pierre Gouton,Diarra Mamadou,1
A5113984839,A5075035401,Diarra Mamadou,Abou Bakary Ballo,1
A5077595378,A5036052915,Xuemei Li,Suisui Chen,1
A5111077901,A5070960860,Dieter E. Wolf,Daniel Palm,1
A5111077901,A5076656559,Dieter E. Wolf,Louis Louw,1
A5076656559,A5070960860,Louis Louw,Daniel Palm,1
A5113035466,A5059179405,Chengguo Han,Bin Wang,1
A5113035466,A5113035467,Chengguo Han,Xinyu Lai,1
A5113035466,A5108156794,Chengguo Han,Bin Wang,1
A5059179405,A5113035467,Bin Wang,Xinyu Lai,1
A5100784464,A5100696824,Yuzhen Wang,Jian Wang,1
A5036794731,A5088407334,Xu Tian,Joseph Sarkis,1
A5111005319,A5031618485,Sofia F. P. G. Barata,Fernando A. F. Ferreira,1
A5111005319,A5042387489,Sofia F. P. G. Barata,João J. Ferreira,1
A5111005319,A5081877111,Sofia F. P. G. Barata,Elias G. Carayannis,1
A5031618485,A5042387489,Fernando A. F. Ferreira,João J. Ferreira,1
A5031618485,A5081877111,Fernando A. F. Ferreira,Elias G. Carayannis,1
A5081877111,A5042387489,Elias G. Carayannis,João J. Ferreira,1
A5000095167,A5021867135,Ruaa Hasan,Θάνος Παπαδόπουλος,1
A5000095167,A5025309929,Ruaa Hasan,Tillal Eldabi,1
A5000095167,A5044401876,Ruaa Hasan,Ioannis Koliousis,1
A5000095167,A5066958858,Ruaa Hasan,Ahmad Daowd,1
A5000095167,A5075998474,Ruaa Hasan,Muhammad Mustafa Kamal,1
A5075998474,A5021867135,Muhammad Mustafa Kamal,Θάνος Παπαδόπουλος,1
A5075998474,A5025309929,Muhammad Mustafa Kamal,Tillal Eldabi,1
A5075998474,A5044401876,Muhammad Mustafa Kamal,Ioannis Koliousis,1
A5075998474,A5066958858,Muhammad Mustafa Kamal,Ahmad Daowd,1
A5066958858,A5021867135,Ahmad Daowd,Θάνος Παπαδόπουλος,1
A5066958858,A5025309929,Ahmad Daowd,Tillal Eldabi,1
A5066958858,A5044401876,Ahmad Daowd,Ioannis Koliousis,1
A5025309929,A5021867135,Tillal Eldabi,Θάνος Παπαδόπουλος,1
A5025309929,A5044401876,Tillal Eldabi,Ioannis Koliousis,1
A5044401876,A5021867135,Ioannis Koliousis,Θάνος Παπαδόπουλος,1
A5046622698,A5033524254,Xin Tian,Xuan Zhao,1
A5046622698,A5035954725,Xin Tian,Jiayi Zhu,1
A5046622698,A5100560208,Xin Tian,Junfeng Wu,1
A5035954725,A5033524254,Jiayi Zhu,Xuan Zhao,1
A5035954725,A5100560208,Jiayi Zhu,Junfeng Wu,1
A5033524254,A5100560208,Xuan Zhao,Junfeng Wu,1
A5092460702,A5114126423,Supun Senarathna,Rasika Rajapaksha,1
A5103751092,A5060721604,A. Danladi,O.S.I. Fayomi,1
A5020204303,A5040817623,Jigyasha Arora,Suyash Bhardwaj,1
A5114746872,A5032722595,Xi Li,Zejun Lu,1
A5107473400,A5116095949,Valerio Roscani,Lorenzo Scatena,1
A5107473400,A5116095950,Valerio Roscani,Eleonora Lombardi,1
A5116095949,A5116095950,Lorenzo Scatena,Eleonora Lombardi,1
A5018324924,A5034951369,Алла Шлапак,О. А. Іващенко,1
A5018324924,A5043069620,Алла Шлапак,Olha Yatsenkо,1
A5018324924,A5060434846,Алла Шлапак,Valeriia Osadchuk,1
A5018324924,A5113223316,Алла Шлапак,Nataliya Zarytska,1
A5043069620,A5034951369,Olha Yatsenkо,О. А. Іващенко,1
A5043069620,A5060434846,Olha Yatsenkо,Valeriia Osadchuk,1
A5043069620,A5113223316,Olha Yatsenkо,Nataliya Zarytska,1
A5043069620,A5018006101,Olha Yatsenkо,Dalia Štreimikienė,1
A5043069620,A5022390821,Olha Yatsenkо,Tomas Baležentis,1
A5043069620,A5040829105,Olha Yatsenkо,Віталій Ніценко,1
A5043069620,A5041257273,Olha Yatsenkо,Olha Osypova,1
A5043069620,A5088989096,Olha Yatsenkо,Tetiana Tananaiko,1
A5034951369,A5060434846,О. А. Іващенко,Valeriia Osadchuk,1
A5034951369,A5113223316,О. А. Іващенко,Nataliya Zarytska,1
A5113223316,A5060434846,Nataliya Zarytska,Valeriia Osadchuk,1
A5077260498,A5075027355,Benjamin Chan,Ian Ng,1
A5077260498,A5113973393,Benjamin Chan,Natalie Chung,1
A5075027355,A5113973393,Ian Ng,Natalie Chung,1
A5037718521,A5044602956,Theodora A Christou,Tedd Moya Mose,1
A5037718521,A5104329162,Theodora A Christou,John L. Taylor,1
A5044602956,A5104329162,Tedd Moya Mose,John L. Taylor,1
A5057654887,A5007759596,Moch Faisal Karim,Kartika Purwandari,1
A5057654887,A5052689356,Moch Faisal Karim,Bens Pardamean,1
A5057654887,A5056892557,Moch Faisal Karim,Reza Rahutomo,1
A5057654887,A5066777056,Moch Faisal Karim,Tirta Nugraha Mursitama,1
A5057654887,A5091696754,Moch Faisal Karim,Ida Bagus Kerthyayana Manuaba,1
A5056892557,A5007759596,Reza Rahutomo,Kartika Purwandari,1
A5056892557,A5052689356,Reza Rahutomo,Bens Pardamean,1
A5056892557,A5066777056,Reza Rahutomo,Tirta Nugraha Mursitama,1
A5056892557,A5091696754,Reza Rahutomo,Ida Bagus Kerthyayana Manuaba,1
A5091696754,A5007759596,Ida Bagus Kerthyayana Manuaba,Kartika Purwandari,1
A5091696754,A5052689356,Ida Bagus Kerthyayana Manuaba,Bens Pardamean,1
A5091696754,A5066777056,Ida Bagus Kerthyayana Manuaba,Tirta Nugraha Mursitama,1
A5007759596,A5052689356,Kartika Purwandari,Bens Pardamean,1
A5007759596,A5066777056,Kartika Purwandari,Tirta Nugraha Mursitama,1
A5066777056,A5052689356,Tirta Nugraha Mursitama,Bens Pardamean,1
A5084214642,A5030123507,Tung-Duong Mai,Sungwon Han,1
A5084214642,A5031406445,Tung-Duong Mai,Jaechan So,1
A5084214642,A5100735922,Tung-Duong Mai,Sungwon Park,1
A5084214642,A5101509283,Tung-Duong Mai,Karandeep Singh,1
A5084214642,A5112735183,Tung-Duong Mai,Duc‐Hung Nguyen,1
A5030123507,A5031406445,Sungwon Han,Jaechan So,1
A5030123507,A5100735922,Sungwon Han,Sungwon Park,1
A5030123507,A5101509283,Sungwon Han,Karandeep Singh,1
A5030123507,A5112735183,Sungwon Han,Duc‐Hung Nguyen,1
A5100735922,A5031406445,Sungwon Park,Jaechan So,1
A5100735922,A5101509283,Sungwon Park,Karandeep Singh,1
A5100735922,A5112735183,Sungwon Park,Duc‐Hung Nguyen,1
A5112735183,A5031406445,Duc‐Hung Nguyen,Jaechan So,1
A5112735183,A5101509283,Duc‐Hung Nguyen,Karandeep Singh,1
A5031406445,A5101509283,Jaechan So,Karandeep Singh,1
A5101509283,A5014600496,Karandeep Singh,Cheng–Te Li,2
A5101509283,A5055868144,Karandeep Singh,Yu-Che Tsai,1
A5101509283,A5087480257,Karandeep Singh,Shou-De Lin,1
A5101509283,A5023750828,Karandeep Singh,Yu‐Che Tsai,1
A5101509283,A5026276422,Karandeep Singh,Yeonsoo Choi,1
A5101509283,A5040864406,Karandeep Singh,Etim Ibok,1
A5055046244,A5028573194,Iskandar Muda,Jaymin Shah,1
A5055046244,A5076722727,Iskandar Muda,Gioia Arnone,1
A5055046244,A5093236805,Iskandar Muda,I. Sravan,1
A5055046244,A5110998493,Iskandar Muda,Jarudin Jarudin,1
A5055046244,A5113044067,Iskandar Muda,Mohd Aarif,1
A5028573194,A5076722727,Jaymin Shah,Gioia Arnone,1
A5028573194,A5093236805,Jaymin Shah,I. Sravan,1
A5028573194,A5110998493,Jaymin Shah,Jarudin Jarudin,1
A5028573194,A5113044067,Jaymin Shah,Mohd Aarif,1
A5110998493,A5076722727,Jarudin Jarudin,Gioia Arnone,1
A5110998493,A5093236805,Jarudin Jarudin,I. Sravan,1
A5110998493,A5113044067,Jarudin Jarudin,Mohd Aarif,1
A5076722727,A5093236805,Gioia Arnone,I. Sravan,1
A5076722727,A5113044067,Gioia Arnone,Mohd Aarif,1
A5113044067,A5093236805,Mohd Aarif,I. Sravan,1
A5055868144,A5014600496,Yu-Che Tsai,Cheng–Te Li,1
A5055868144,A5087480257,Yu-Che Tsai,Shou-De Lin,1
A5014600496,A5087480257,Cheng–Te Li,Shou-De Lin,1
A5014600496,A5023750828,Cheng–Te Li,Yu‐Che Tsai,1
A5014600496,A5026276422,Cheng–Te Li,Yeonsoo Choi,1
A5014600496,A5040864406,Cheng–Te Li,Etim Ibok,1
A5072355008,A5020152404,Carlos A. Meisel,Helga Patricia Bermeo Andrade,1
A5072355008,A5063273037,Carlos A. Meisel,José D. Meisel,1
A5072355008,A5075739563,Carlos A. Meisel,Helmut Zsifkovits,1
A5072355008,A5077572415,Carlos A. Meisel,Laura Carranza,1
A5063273037,A5020152404,José D. Meisel,Helga Patricia Bermeo Andrade,1
A5063273037,A5075739563,José D. Meisel,Helmut Zsifkovits,1
A5063273037,A5077572415,José D. Meisel,Laura Carranza,1
A5020152404,A5075739563,Helga Patricia Bermeo Andrade,Helmut Zsifkovits,1
A5020152404,A5077572415,Helga Patricia Bermeo Andrade,Laura Carranza,1
A5077572415,A5075739563,Laura Carranza,Helmut Zsifkovits,1
A5049239200,A5003224328,Haneol Jang,KyungTae Lim,1
A5049239200,A5015860209,Haneol Jang,Hansol Ko,1
A5049239200,A5016214701,Haneol Jang,Chansuh Lee,1
A5016214701,A5003224328,Chansuh Lee,KyungTae Lim,1
A5016214701,A5015860209,Chansuh Lee,Hansol Ko,1
A5015860209,A5003224328,Hansol Ko,KyungTae Lim,1
A5049073875,A5005431772,Peter Henderson,Chelsea Finn,1
A5049073875,A5046006076,Peter Henderson,Christopher D. Manning,1
A5049073875,A5074009646,Peter Henderson,Eric Mitchell,1
A5049073875,A5087088138,Peter Henderson,Dan Jurafsky,1
A5074009646,A5005431772,Eric Mitchell,Chelsea Finn,1
A5074009646,A5046006076,Eric Mitchell,Christopher D. Manning,1
A5074009646,A5087088138,Eric Mitchell,Dan Jurafsky,1
A5046006076,A5005431772,Christopher D. Manning,Chelsea Finn,1
A5046006076,A5087088138,Christopher D. Manning,Dan Jurafsky,1
A5087088138,A5005431772,Dan Jurafsky,Chelsea Finn,1
A5003614183,A5060282571,Xuecheng Tian,Yanxia Guan,1
A5003614183,A5070050188,Xuecheng Tian,Shuaian Wang,1
A5060282571,A5070050188,Yanxia Guan,Shuaian Wang,1
A5070050188,A5045957624,Shuaian Wang,Ying Yang,1
A5102005647,A5015266516,Li Su,Hao Song,1
A5102005647,A5100736724,Li Su,Yu‐Sheng Chen,1
A5102005647,A5113720253,Li Su,Wanyi Li,1
A5100736724,A5015266516,Yu‐Sheng Chen,Hao Song,1
A5100736724,A5113720253,Yu‐Sheng Chen,Wanyi Li,1
A5015266516,A5113720253,Hao Song,Wanyi Li,1
A5053596607,A5013767183,Na Luo,Zihan Jiang,1
A5053596607,A5044399794,Na Luo,Yao Li,1
A5053596607,A5074090518,Na Luo,Shaojie Qiao,1
A5053596607,A5088998781,Na Luo,Yu Hua,1
A5053596607,A5102524226,Na Luo,Tunan Zhou,1
A5053596607,A5103232473,Na Luo,Nan Han,1
A5053596607,A5111035621,Na Luo,Chenxu Liu,1
A5053596607,A5112118494,Na Luo,Yuwei Jiao,1
A5053596607,A5114058645,Na Luo,Zeqing You,1
A5088998781,A5013767183,Yu Hua,Zihan Jiang,1
A5088998781,A5044399794,Yu Hua,Yao Li,1
A5088998781,A5074090518,Yu Hua,Shaojie Qiao,1
A5088998781,A5102524226,Yu Hua,Tunan Zhou,1
A5088998781,A5103232473,Yu Hua,Nan Han,1
A5088998781,A5111035621,Yu Hua,Chenxu Liu,1
A5088998781,A5112118494,Yu Hua,Yuwei Jiao,1
A5088998781,A5114058645,Yu Hua,Zeqing You,1
A5114058645,A5013767183,Zeqing You,Zihan Jiang,1
A5114058645,A5044399794,Zeqing You,Yao Li,1
A5114058645,A5074090518,Zeqing You,Shaojie Qiao,1
A5114058645,A5102524226,Zeqing You,Tunan Zhou,1
A5114058645,A5103232473,Zeqing You,Nan Han,1
A5114058645,A5111035621,Zeqing You,Chenxu Liu,1
A5114058645,A5112118494,Zeqing You,Yuwei Jiao,1
A5044399794,A5013767183,Yao Li,Zihan Jiang,1
A5044399794,A5074090518,Yao Li,Shaojie Qiao,1
A5044399794,A5102524226,Yao Li,Tunan Zhou,1
A5044399794,A5103232473,Yao Li,Nan Han,1
A5044399794,A5111035621,Yao Li,Chenxu Liu,1
A5044399794,A5112118494,Yao Li,Yuwei Jiao,1
A5102524226,A5013767183,Tunan Zhou,Zihan Jiang,1
A5102524226,A5074090518,Tunan Zhou,Shaojie Qiao,1
A5102524226,A5103232473,Tunan Zhou,Nan Han,1
A5102524226,A5111035621,Tunan Zhou,Chenxu Liu,1
A5102524226,A5112118494,Tunan Zhou,Yuwei Jiao,1
A5112118494,A5013767183,Yuwei Jiao,Zihan Jiang,1
A5112118494,A5074090518,Yuwei Jiao,Shaojie Qiao,1
A5112118494,A5103232473,Yuwei Jiao,Nan Han,1
A5112118494,A5111035621,Yuwei Jiao,Chenxu Liu,1
A5103232473,A5013767183,Nan Han,Zihan Jiang,1
A5103232473,A5074090518,Nan Han,Shaojie Qiao,1
A5103232473,A5111035621,Nan Han,Chenxu Liu,1
A5111035621,A5013767183,Chenxu Liu,Zihan Jiang,1
A5111035621,A5074090518,Chenxu Liu,Shaojie Qiao,1
A5013767183,A5074090518,Zihan Jiang,Shaojie Qiao,1
A5044129236,A5035320966,David L. Olson,Bongsug Chae,1
A5053069327,A5034277315,Debanjan Datta,Niklas Elmqvist,1
A5053069327,A5057684966,Debanjan Datta,Linda Walker,1
A5053069327,A5070832445,Debanjan Datta,Amelia Meadows,1
A5053069327,A5074308388,Debanjan Datta,Nathan Self,1
A5053069327,A5082551606,Debanjan Datta,Willow Outhwaite,1
A5074308388,A5034277315,Nathan Self,Niklas Elmqvist,1
A5074308388,A5057684966,Nathan Self,Linda Walker,1
A5074308388,A5070832445,Nathan Self,Amelia Meadows,1
A5074308388,A5082551606,Nathan Self,Willow Outhwaite,1
A5070832445,A5034277315,Amelia Meadows,Niklas Elmqvist,1
A5070832445,A5057684966,Amelia Meadows,Linda Walker,1
A5070832445,A5082551606,Amelia Meadows,Willow Outhwaite,1
A5082551606,A5034277315,Willow Outhwaite,Niklas Elmqvist,1
A5082551606,A5057684966,Willow Outhwaite,Linda Walker,1
A5057684966,A5034277315,Linda Walker,Niklas Elmqvist,1
A5036422859,A5021383105,Ivan V. Grekov,I. A. Aksenov,1
A5036422859,A5069206427,Ivan V. Grekov,Dmitry V. Gorshkov,1
A5036422859,A5083118503,Ivan V. Grekov,Petr Afonin,1
A5021383105,A5069206427,I. A. Aksenov,Dmitry V. Gorshkov,1
A5021383105,A5083118503,I. A. Aksenov,Petr Afonin,1
A5083118503,A5069206427,Petr Afonin,Dmitry V. Gorshkov,1
A5043373757,A5100442856,Yunpeng Yang,Nan Chen,1
A5043373757,A5101643338,Yunpeng Yang,Hongmin Chen,1
A5100442856,A5101643338,Nan Chen,Hongmin Chen,1
A5009595592,A5001269053,Bitian Qi,Tieyu Xu,1
A5009595592,A5060409997,Bitian Qi,Yanbo Shen,1
A5060409997,A5001269053,Yanbo Shen,Tieyu Xu,1
A5053295960,A5024910823,Vu Minh Ngo,Hung Nguyen,1
A5053295960,A5044516985,Vu Minh Ngo,Phuc Vinh Dang Truong,1
A5053295960,A5064720446,Vu Minh Ngo,Huan Huu Nguyen,1
A5053295960,A5077488637,Vu Minh Ngo,Hiep Pham,1
A5064720446,A5024910823,Huan Huu Nguyen,Hung Nguyen,1
A5064720446,A5044516985,Huan Huu Nguyen,Phuc Vinh Dang Truong,1
A5064720446,A5077488637,Huan Huu Nguyen,Hiep Pham,1
A5077488637,A5024910823,Hiep Pham,Hung Nguyen,1
A5077488637,A5044516985,Hiep Pham,Phuc Vinh Dang Truong,1
A5024910823,A5044516985,Hung Nguyen,Phuc Vinh Dang Truong,1
A5113829852,A5023037218,Ludmila Kachanova,Saida Buttaeva,1
A5113829852,A5044882528,Ludmila Kachanova,Olga Kuzminova,1
A5113829852,A5049309267,Ludmila Kachanova,Vitaly Kuzminov,1
A5113829852,A5055844258,Ludmila Kachanova,Tatiana Saadulayeva,1
A5044882528,A5023037218,Olga Kuzminova,Saida Buttaeva,1
A5044882528,A5049309267,Olga Kuzminova,Vitaly Kuzminov,1
A5044882528,A5055844258,Olga Kuzminova,Tatiana Saadulayeva,1
A5055844258,A5023037218,Tatiana Saadulayeva,Saida Buttaeva,1
A5055844258,A5049309267,Tatiana Saadulayeva,Vitaly Kuzminov,1
A5049309267,A5023037218,Vitaly Kuzminov,Saida Buttaeva,1
A5032938844,A5000435910,Takorn Prexawanprasut,Piyaporn Nurarak,1
A5032938844,A5074088204,Takorn Prexawanprasut,Lalita Santiworarak,1
A5032938844,A5088397968,Takorn Prexawanprasut,Poom Juasiripukdee,1
A5074088204,A5000435910,Lalita Santiworarak,Piyaporn Nurarak,1
A5074088204,A5088397968,Lalita Santiworarak,Poom Juasiripukdee,1
A5000435910,A5088397968,Piyaporn Nurarak,Poom Juasiripukdee,1
A5088989096,A5018006101,Tetiana Tananaiko,Dalia Štreimikienė,1
A5088989096,A5022390821,Tetiana Tananaiko,Tomas Baležentis,1
A5088989096,A5040829105,Tetiana Tananaiko,Віталій Ніценко,1
A5088989096,A5041257273,Tetiana Tananaiko,Olha Osypova,1
A5041257273,A5018006101,Olha Osypova,Dalia Štreimikienė,1
A5041257273,A5022390821,Olha Osypova,Tomas Baležentis,1
A5041257273,A5040829105,Olha Osypova,Віталій Ніценко,1
A5040829105,A5018006101,Віталій Ніценко,Dalia Štreimikienė,1
A5040829105,A5022390821,Віталій Ніценко,Tomas Baležentis,1
A5022390821,A5018006101,Tomas Baležentis,Dalia Štreimikienė,1
A5039300031,A5100686003,Sungbeen Kim,Dohoon Kim,1
A5100541499,A5054218796,Han Ding,Zhenlong Wan,1
A5006815488,A5041023060,Yuk Ming Tang,Ka Yin Chau,1
A5006815488,A5066713391,Yuk Ming Tang,Yui‐yip Lau,1
A5006815488,A5083887361,Yuk Ming Tang,Zehang Zheng,1
A5041023060,A5066713391,Ka Yin Chau,Yui‐yip Lau,1
A5041023060,A5083887361,Ka Yin Chau,Zehang Zheng,1
A5066713391,A5083887361,Yui‐yip Lau,Zehang Zheng,1
A5003517770,A5003060790,Shaoqing Tian,Linlin Ye,1
A5003517770,A5041145097,Shaoqing Tian,Chongli Huang,2
A5003517770,A5079816074,Shaoqing Tian,Fan Jiang,2
A5003060790,A5041145097,Linlin Ye,Chongli Huang,1
A5003060790,A5079816074,Linlin Ye,Fan Jiang,1
A5079816074,A5041145097,Fan Jiang,Chongli Huang,2
A5052029573,A5051838796,Debajyoti Biswas,Amir H. Ansaripoor,1
A5052029573,A5081129395,Debajyoti Biswas,Pietro De Giovanni,1
A5052029573,A5101505215,Debajyoti Biswas,Hamed Jalali,1
A5101505215,A5051838796,Hamed Jalali,Amir H. Ansaripoor,1
A5101505215,A5081129395,Hamed Jalali,Pietro De Giovanni,1
A5051838796,A5081129395,Amir H. Ansaripoor,Pietro De Giovanni,1
A5101622623,A5034124478,H. Xu,Kanchana Chokethaworn,1
A5101622623,A5088725958,H. Xu,Chukiat Chaiboonsri,1
A5088725958,A5034124478,Chukiat Chaiboonsri,Kanchana Chokethaworn,1
A5047011362,A5075604890,Jiaolong Fu,Nor Hasliza Md Saad,1
A5071923410,A5037450041,Andrew D. Mitchell,Neha Mishra,1
A5054468920,A5020349972,А.В. Серебренникова,Denis A. Dobryakov,1
A5054468920,A5084640156,А.В. Серебренникова,Valentina Shiyаn,1
A5054468920,A5108777998,А.В. Серебренникова,Tatiana F. Minyazeva,1
A5054468920,A5109610871,А.В. Серебренникова,Olga Afanasieva,1
A5108777998,A5020349972,Tatiana F. Minyazeva,Denis A. Dobryakov,1
A5108777998,A5084640156,Tatiana F. Minyazeva,Valentina Shiyаn,1
A5108777998,A5109610871,Tatiana F. Minyazeva,Olga Afanasieva,1
A5020349972,A5084640156,Denis A. Dobryakov,Valentina Shiyаn,1
A5020349972,A5109610871,Denis A. Dobryakov,Olga Afanasieva,1
A5084640156,A5109610871,Valentina Shiyаn,Olga Afanasieva,1
A5041843469,A5101845560,Ajaz Hussain,Ali Ahmed,1
A5084820184,A5092896035,Pham Thuy Hong,Vuong Tuan Nam,1
A5084820184,A5099346777,Pham Thuy Hong,Doan Quynh Giang,1
A5084820184,A5111236023,Pham Thuy Hong,Tran Van Trang,1
A5084820184,A5112377482,Pham Thuy Hong,Doan Hong Le,1
A5099346777,A5092896035,Doan Quynh Giang,Vuong Tuan Nam,1
A5099346777,A5111236023,Doan Quynh Giang,Tran Van Trang,1
A5099346777,A5112377482,Doan Quynh Giang,Doan Hong Le,1
A5092896035,A5111236023,Vuong Tuan Nam,Tran Van Trang,1
A5092896035,A5112377482,Vuong Tuan Nam,Doan Hong Le,1
A5112377482,A5111236023,Doan Hong Le,Tran Van Trang,1
A5011401229,A5051944340,Huanhuan Ma,Yan Hu,1
A5011401229,A5113290800,Huanhuan Ma,Jiaying Xiao,1
A5113290800,A5051944340,Jiaying Xiao,Yan Hu,1
A5100583384,A5100400418,Xing Huang,Zhiyu Liu,1
A5100583384,A5108944635,Xing Huang,Xuxia Shen,1
A5100400418,A5108944635,Zhiyu Liu,Xuxia Shen,1
A5113752915,A5057749949,Bingquan Wu,Mengjia Qi,1
A5113752915,A5101912743,Bingquan Wu,Yingyi Huang,1
A5057749949,A5101912743,Mengjia Qi,Yingyi Huang,1
A5100591673,A5100408527,Jie Lin,Xiaoqian Zhang,1
A5100591673,A5109716843,Jie Lin,Xiande Zhuo,1
A5100408527,A5109716843,Xiaoqian Zhang,Xiande Zhuo,1
A5109490121,A5019052119,Novan Dwi Cahyono,Surya Sumpeno,1
A5109490121,A5094025159,Novan Dwi Cahyono,Eko Setiiadi,1
A5019052119,A5094025159,Surya Sumpeno,Eko Setiiadi,1
A5032215075,A5004913719,Firas Zawaideh,Yousef A. Baker El–Ebiary,1
A5032215075,A5006060737,Firas Zawaideh,Sunanda Das,1
A5032215075,A5014996378,Firas Zawaideh,Waheeb Abu-Ulbeh,1
A5032215075,A5053672563,Firas Zawaideh,Salameh A. Mjlae,1
A5032215075,A5061203214,Firas Zawaideh,Yazeed Al Moaiad,1
A5014996378,A5004913719,Waheeb Abu-Ulbeh,Yousef A. Baker El–Ebiary,1
A5014996378,A5006060737,Waheeb Abu-Ulbeh,Sunanda Das,1
A5014996378,A5053672563,Waheeb Abu-Ulbeh,Salameh A. Mjlae,1
A5014996378,A5061203214,Waheeb Abu-Ulbeh,Yazeed Al Moaiad,1
A5053672563,A5004913719,Salameh A. Mjlae,Yousef A. Baker El–Ebiary,1
A5053672563,A5006060737,Salameh A. Mjlae,Sunanda Das,1
A5053672563,A5061203214,Salameh A. Mjlae,Yazeed Al Moaiad,1
A5004913719,A5006060737,Yousef A. Baker El–Ebiary,Sunanda Das,1
A5004913719,A5061203214,Yousef A. Baker El–Ebiary,Yazeed Al Moaiad,1
A5061203214,A5006060737,Yazeed Al Moaiad,Sunanda Das,1
A5093489010,A5016793348,Muhammad Ivan Fanani,Imam Yuadi,1
A5004927230,A5030430051,Emily Jones,Christopher Adam,1
A5101491938,A5075955257,Bin Dai,Shiyao Min,1
A5093416067,A5000480628,Supamas Sitisara,Wanchai Rattanawong,1
A5093416067,A5080102427,Supamas Sitisara,Varin Vongmanee,1
A5000480628,A5080102427,Wanchai Rattanawong,Varin Vongmanee,1
A5093251612,A5043383146,Asif Ganbayev,Etibar Seyidzade,1
A5006558787,A5003918426,Xingzhi Li,Haolong Zhang,1
A5006558787,A5100763402,Xingzhi Li,Wei Zheng,1
A5003918426,A5100763402,Haolong Zhang,Wei Zheng,1
A5093348539,A5024203044,Mansimran Rehal,Rohit Ahuja,1
A5093348539,A5101450035,Mansimran Rehal,Ayush Sharma,1
A5093348539,A5108309489,Mansimran Rehal,Divya Gandhi,1
A5024203044,A5101450035,Rohit Ahuja,Ayush Sharma,1
A5024203044,A5108309489,Rohit Ahuja,Divya Gandhi,1
A5108309489,A5101450035,Divya Gandhi,Ayush Sharma,1
A5090226319,A5043277300,J. G. Dunn,Gregory Epiphaniou,1
A5090226319,A5080175512,J. G. Dunn,Carsten Maple,1
A5080175512,A5043277300,Carsten Maple,Gregory Epiphaniou,1
A5108156794,A5054991337,Bin Wang,Guoren Wang,1
A5108156794,A5072406974,Bin Wang,Ge Yu,1
A5108156794,A5079763362,Bin Wang,Xiaochun Yang,1
A5101256756,A5100672829,ZiShu Pei,Zefeng Wang,1
A5101256756,A5111058101,ZiShu Pei,Zhihong Gong,1
A5111058101,A5100672829,Zhihong Gong,Zefeng Wang,1
A5016518333,A5027600256,Idiano D’Adamo,Riccardo Olivieri,1
A5016518333,A5028795863,Idiano D’Adamo,Massimo Gastaldi,1
A5016518333,A5044272681,Idiano D’Adamo,Caroline Hachem-Vermette,1
A5028795863,A5027600256,Massimo Gastaldi,Riccardo Olivieri,1
A5028795863,A5044272681,Massimo Gastaldi,Caroline Hachem-Vermette,1
A5044272681,A5027600256,Caroline Hachem-Vermette,Riccardo Olivieri,1
A5100397913,A5109636378,Xia Wang,Baoyu Cai,1
A5092648277,A5019008409,D. Yogapriya,Uma M,1
A5025507587,A5041930133,Krzysztof Mȩkała,Amar Prakash Dabral,1
A5025507587,A5069203493,Krzysztof Mȩkała,Shiv Ashish Dhondiyal,1
A5025507587,A5077148262,Krzysztof Mȩkała,H Jagruthi,1
A5025507587,A5111603084,Krzysztof Mȩkała,Vijaya Laxmi,1
A5025507587,A5112974431,Krzysztof Mȩkała,Sridevi.R,1
A5111603084,A5041930133,Vijaya Laxmi,Amar Prakash Dabral,1
A5111603084,A5069203493,Vijaya Laxmi,Shiv Ashish Dhondiyal,1
A5111603084,A5077148262,Vijaya Laxmi,H Jagruthi,1
A5111603084,A5112974431,Vijaya Laxmi,Sridevi.R,1
A5077148262,A5041930133,H Jagruthi,Amar Prakash Dabral,1
A5077148262,A5069203493,H Jagruthi,Shiv Ashish Dhondiyal,1
A5077148262,A5112974431,H Jagruthi,Sridevi.R,1
A5069203493,A5041930133,Shiv Ashish Dhondiyal,Amar Prakash Dabral,1
A5069203493,A5112974431,Shiv Ashish Dhondiyal,Sridevi.R,1
A5112974431,A5041930133,Sridevi.R,Amar Prakash Dabral,1
A5092835432,A5012573469,Anushka Tadphale,Omkar Sonawane,1
A5092835432,A5029576473,Anushka Tadphale,P.R. Deshmukh,1
A5092835432,A5092835433,Anushka Tadphale,Haripriya Saraswat,1
A5092835433,A5012573469,Haripriya Saraswat,Omkar Sonawane,1
A5092835433,A5029576473,Haripriya Saraswat,P.R. Deshmukh,1
A5012573469,A5029576473,Omkar Sonawane,P.R. Deshmukh,1
A5045573854,A5039679813,Shehab Abdulhabib Alzaeemi,Kim Gaik Tay,1
A5045573854,A5050114601,Shehab Abdulhabib Alzaeemi,Saratha Sathasivam,1
